rt,responses,questionId,trial_type,trial_index,time_elapsed,internal_node_id,subjectId,group,task,view_history,button_pressed,id,type,shape,stimulus,clicks,button_response,phrase,condition
9498,8,,survey-likert,19,222349,0.0-19.0,u3zb4tqs20,canonical training,CB+likert,,,testing.34,testing,None of the green circles,,1,CB,wug.,none_false
9023,9,,survey-likert,20,231880,0.0-20.0,u3zb4tqs20,canonical training,CB+likert,,,testing.38,testing,Some of the green circles,,1,CB,wug.,some_false
8023,10,,survey-likert,21,240416,0.0-21.0,u3zb4tqs20,canonical training,CB+likert,,,testing.31,testing,None of the green circles,,1,target,wug.,none_true_no_projection
8572,10,,survey-likert,22,249504,0.0-22.0,u3zb4tqs20,canonical training,CB+likert,,,testing.22,testing,None of the green circles,,1,target,wug.,none_true_universal
8739,9,,survey-likert,23,258750,0.0-23.0,u3zb4tqs20,canonical training,CB+likert,,,testing.12,testing,Every green circle,,1,CB,wugs.,all_false
7894,10,,survey-likert,24,267152,0.0-24.0,u3zb4tqs20,canonical training,CB+likert,,,testing.30,testing,None of the green circles,,1,target,wug.,none_true_no_projection
10799,10,,survey-likert,25,278466,0.0-25.0,u3zb4tqs20,canonical training,CB+likert,,,testing.9,testing,Every green circle,,1,target,wugs.,all_true_universal
8106,10,,survey-likert,26,287086,0.0-26.0,u3zb4tqs20,canonical training,CB+likert,,,testing.21,testing,None of the green circles,,1,target,wug.,none_true_universal
27202,7,,survey-likert,27,314792,0.0-27.0,u3zb4tqs20,canonical training,CB+likert,,,testing.14,testing,Every green circle,,1,CB,wugs.,all_true_existential
7495,10,,survey-likert,28,322796,0.0-28.0,u3zb4tqs20,canonical training,CB+likert,,,testing.36,testing,Some of the green circles,,1,target,wug.,some_true
7003,10,,survey-likert,29,330312,0.0-29.0,u3zb4tqs20,canonical training,CB+likert,,,testing.29,testing,None of the green circles,,1,target,wug.,none_true_no_projection
7317,8,,survey-likert,30,338134,0.0-30.0,u3zb4tqs20,canonical training,CB+likert,,,testing.37,testing,Some of the green circles,,1,CB,wug.,some_false
7829,8,,survey-likert,31,346472,0.0-31.0,u3zb4tqs20,canonical training,CB+likert,,,testing.32,testing,None of the green circles,,1,CB,wug.,none_false
8909,6,,survey-likert,32,355884,0.0-32.0,u3zb4tqs20,canonical training,CB+likert,,,testing.17,testing,Every green circle,,1,CB,wugs.,all_true_no_projection
10655,10,,survey-likert,33,367046,0.0-33.0,u3zb4tqs20,canonical training,CB+likert,,,testing.28,testing,None of the green circles,,1,target,wug.,none_true_no_projection
7591,6,,survey-likert,34,375148,0.0-34.0,u3zb4tqs20,canonical training,CB+likert,,,testing.18,testing,Every green circle,,1,CB,wugs.,all_true_no_projection
8320,8,,survey-likert,35,383984,0.0-35.0,u3zb4tqs20,canonical training,CB+likert,,,testing.33,testing,None of the green circles,,1,CB,wug.,none_false
6645,6,,survey-likert,36,391133,0.0-36.0,u3zb4tqs20,canonical training,CB+likert,,,testing.20,testing,Every green circle,,1,CB,wugs.,all_true_no_projection
8242,10,,survey-likert,37,399883,0.0-37.0,u3zb4tqs20,canonical training,CB+likert,,,testing.35,testing,Some of the green circles,,1,target,wug.,some_true
7895,10,,survey-likert,38,408290,0.0-38.0,u3zb4tqs20,canonical training,CB+likert,,,testing.8,testing,Every green circle,,1,target,wugs.,all_true_universal
8850,7,,survey-likert,39,417642,0.0-39.0,u3zb4tqs20,canonical training,CB+likert,,,testing.19,testing,Every green circle,,1,CB,wugs.,all_true_no_projection
11190,10,,survey-likert,40,429338,0.0-40.0,u3zb4tqs20,canonical training,CB+likert,,,testing.13,testing,Every green circle,,2,CB,wugs.,all_true_existential
7626,8,,survey-likert,41,437470,0.0-41.0,u3zb4tqs20,canonical training,CB+likert,,,testing.11,testing,Every green circle,,1,CB,wugs.,all_false
9328,10,,survey-likert,42,447304,0.0-42.0,u3zb4tqs20,canonical training,CB+likert,,,testing.24,testing,None of the green circles,,1,target,wug.,none_true_existential
9067,10,,survey-likert,43,456878,0.0-43.0,u3zb4tqs20,canonical training,CB+likert,,,testing.7,testing,Every green circle,,1,target,wugs.,all_true_universal
7899,7,,survey-likert,44,465282,0.0-44.0,u3zb4tqs20,canonical training,CB+likert,,,testing.15,testing,Every green circle,,1,CB,wugs.,all_true_existential
8104,10,,survey-likert,45,473892,0.0-45.0,u3zb4tqs20,canonical training,CB+likert,,,testing.27,testing,None of the green circles,,1,target,wug.,none_true_existential
6322,7,,survey-likert,46,480716,0.0-46.0,u3zb4tqs20,canonical training,CB+likert,,,testing.10,testing,Every green circle,,1,CB,wugs.,all_false
8239,7,,survey-likert,47,489472,0.0-47.0,u3zb4tqs20,canonical training,CB+likert,,,testing.42,testing,Every green circle,,1,CB,wugs.,every_weird_nored
7537,10,,survey-likert,48,497518,0.0-48.0,u3zb4tqs20,canonical training,CB+likert,,,testing.41,testing,None of the green circles,,1,target,wug.,none_weird_nored
7178,10,,survey-likert,49,505210,0.0-49.0,u3zb4tqs20,canonical training,CB+likert,,,testing.39,testing,None of the green circles,,1,target,wug.,none_weird_red
6536,7,,survey-likert,50,512256,0.0-50.0,u3zb4tqs20,canonical training,CB+likert,,,testing.40,testing,Every green circle,,1,CB,wugs.,every_weird_red
21578,['wugging was about the relative position of the circle and the red line'],self_report,survey-multi-select,51,534352,0.0-51.0,u3zb4tqs20,canonical training,CB+likert,,,,,,,,,,
40490,none,demo.1,survey-dropdown,52,574844,0.0-52.0,u3zb4tqs20,canonical training,CB+likert,,,,,,,,,,
40490,none,demo.2,survey-dropdown,52,574844,0.0-52.0,u3zb4tqs20,canonical training,CB+likert,,,,,,,,,,
40490,male,demo.3,survey-dropdown,52,574844,0.0-52.0,u3zb4tqs20,canonical training,CB+likert,,,,,,,,,,
40490,45-54,demo.4,survey-dropdown,52,574844,0.0-52.0,u3zb4tqs20,canonical training,CB+likert,,,,,,,,,,
3169,5fa0c46d86ec53157b5a3034,ProlificID,survey-text,0,3170,0.0-0.0,fxd4zp5mxh,canonical training,CB+likert,,,,,,,,,,
4181,NA,instructions,instructions,1,7352,0.0-1.0,fxd4zp5mxh,canonical training,CB+likert,"[{""page_index"":0,""viewing_time"":4180}]",,,,,,,,,
9906,NA,,html-button-delay-response,2,17258,0.0-2.0,fxd4zp5mxh,canonical training,CB+likert,,0,teaching.2,teaching,The green circle,,,,,
4907,NA,,html-button-delay-response,3,22672,0.0-3.0,fxd4zp5mxh,canonical training,CB+likert,,0,teaching.1,teaching,The green circle,,,,,
6520,NA,,html-button-delay-response,4,29706,0.0-4.0,fxd4zp5mxh,canonical training,CB+likert,,0,teaching.6,teaching,The green circle,,,,,
4082,NA,,html-button-delay-response,5,34296,0.0-5.0,fxd4zp5mxh,canonical training,CB+likert,,0,teaching.4,teaching,The green circle,,,,,
4608,NA,,html-button-delay-response,6,39420,0.0-6.0,fxd4zp5mxh,canonical training,CB+likert,,0,teaching.5,teaching,The green circle,,,,,
5353,NA,,html-button-delay-response,7,45278,0.0-7.0,fxd4zp5mxh,canonical training,CB+likert,,0,teaching.3,teaching,The green circle,,,,,
16625,NA,break,html-button-response,8,62420,0.0-8.0,fxd4zp5mxh,canonical training,CB+likert,,0,,,,"<p style='text-align:center'>Now, let's see how <b>you</b> use <i>wug</i>!</p> <p style='text-align:center'> We will show you two animations. However, only one of them is visible, the other animation is hidden.</p>  <p style='text-align:center'>Your task is to decide whether the sentence you will read describes the visible animation or the hidden animation. You should choose the hidden scenario if you consider the visible one inappropriate. You will then be asked how confident you were while making your choice.</p>",,,,
14755,10,,survey-likert,9,77176,0.0-9.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.2,testing,The green circle,,2,target,wugs.,AB
10150,9,,survey-likert,10,87841,0.0-10.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.3,testing,The green circle,,2,target,does not wug.,notAB
6291,10,,survey-likert,11,94640,0.0-11.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.1,testing,The green circle,,1,CB,does not wug.,AB
6268,10,,survey-likert,12,101419,0.0-12.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.4,testing,The green circle,,1,CB,wugs.,notAB
13693,10,,survey-likert,13,115618,0.0-13.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.6,testing,None of the green circles,,2,target,wug.,none_true_universal
7529,10,,survey-likert,14,123650,0.0-14.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.5,testing,Every green circle,,1,target,wugs.,all_true_universal
6836,10,,survey-likert,15,130988,0.0-15.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.12,testing,Every green circle,,1,CB,wugs.,all_false
5530,10,,survey-likert,16,137020,0.0-16.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.22,testing,None of the green circles,,1,target,wug.,none_true_universal
15216,10,,survey-likert,17,152738,0.0-17.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.34,testing,None of the green circles,,2,CB,wug.,none_false
9172,8,,survey-likert,18,162412,0.0-18.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.30,testing,None of the green circles,,2,target,wug.,none_true_no_projection
6700,8,,survey-likert,19,169622,0.0-19.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.15,testing,Every green circle,,1,target,wugs.,all_true_existential
7219,10,,survey-likert,20,177358,0.0-20.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.37,testing,Some of the green circles,,1,CB,wug.,some_false
10049,10,,survey-likert,21,187912,0.0-21.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.23,testing,None of the green circles,,1,CB,wug.,none_true_universal
8215,9,,survey-likert,22,196628,0.0-22.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.29,testing,None of the green circles,,2,target,wug.,none_true_no_projection
10699,9,,survey-likert,23,207830,0.0-23.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.27,testing,None of the green circles,,2,target,wug.,none_true_existential
8375,8,,survey-likert,24,216706,0.0-24.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.20,testing,Every green circle,,2,target,wugs.,all_true_no_projection
7819,10,,survey-likert,25,225032,0.0-25.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.7,testing,Every green circle,,1,target,wugs.,all_true_universal
14513,8,,survey-likert,26,240054,0.0-26.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.28,testing,None of the green circles,,2,target,wug.,none_true_no_projection
5826,8,,survey-likert,27,246382,0.0-27.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.26,testing,None of the green circles,,1,target,wug.,none_true_existential
9727,10,,survey-likert,28,256622,0.0-28.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.21,testing,None of the green circles,,1,target,wug.,none_true_universal
9033,8,,survey-likert,29,266170,0.0-29.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.13,testing,Every green circle,,1,target,wugs.,all_true_existential
6516,10,,survey-likert,30,273188,0.0-30.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.9,testing,Every green circle,,1,target,wugs.,all_true_universal
7407,8,,survey-likert,31,281098,0.0-31.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.17,testing,Every green circle,,1,target,wugs.,all_true_no_projection
4745,10,,survey-likert,32,286350,0.0-32.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.10,testing,Every green circle,,1,CB,wugs.,all_false
5190,10,,survey-likert,33,292042,0.0-33.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.32,testing,None of the green circles,,1,CB,wug.,none_false
6105,10,,survey-likert,34,298648,0.0-34.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.38,testing,Some of the green circles,,1,CB,wug.,some_false
7935,9,,survey-likert,35,307086,0.0-35.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.8,testing,Every green circle,,1,target,wugs.,all_true_universal
10106,9,,survey-likert,36,317698,0.0-36.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.16,testing,Every green circle,,2,target,wugs.,all_true_existential
8293,8,,survey-likert,37,326504,0.0-37.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.18,testing,Every green circle,,1,target,wugs.,all_true_no_projection
7391,10,,survey-likert,38,334410,0.0-38.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.35,testing,Some of the green circles,,1,target,wug.,some_true
7455,7,,survey-likert,39,342366,0.0-39.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.31,testing,None of the green circles,,2,target,wug.,none_true_no_projection
5521,10,,survey-likert,40,348392,0.0-40.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.11,testing,Every green circle,,1,CB,wugs.,all_false
11365,10,,survey-likert,41,360258,0.0-41.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.33,testing,None of the green circles,,1,CB,wug.,none_false
6421,9,,survey-likert,42,367186,0.0-42.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.14,testing,Every green circle,,1,target,wugs.,all_true_existential
6553,10,,survey-likert,43,374256,0.0-43.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.36,testing,Some of the green circles,,1,target,wug.,some_true
7204,9,,survey-likert,44,381962,0.0-44.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.25,testing,None of the green circles,,1,target,wug.,none_true_existential
6619,9,,survey-likert,45,389094,0.0-45.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.24,testing,None of the green circles,,1,target,wug.,none_true_existential
6230,8,,survey-likert,46,395830,0.0-46.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.19,testing,Every green circle,,1,target,wugs.,all_true_no_projection
12404,8,,survey-likert,47,408742,0.0-47.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.41,testing,None of the green circles,,2,CB,wug.,none_weird_nored
15080,7,,survey-likert,48,424337,0.0-48.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.39,testing,None of the green circles,,1,CB,wug.,none_weird_red
10122,9,,survey-likert,49,434967,0.0-49.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.40,testing,Every green circle,,1,CB,wugs.,every_weird_red
7942,8,,survey-likert,50,443411,0.0-50.0,fxd4zp5mxh,canonical training,CB+likert,,,testing.42,testing,Every green circle,,1,CB,wugs.,every_weird_nored
11537,['wugging was primarily about vertical movement'],self_report,survey-multi-select,51,455461,0.0-51.0,fxd4zp5mxh,canonical training,CB+likert,,,,,,,,,,
33986,2+ug,demo.1,survey-dropdown,52,489449,0.0-52.0,fxd4zp5mxh,canonical training,CB+likert,,,,,,,,,,
33986,2+ug,demo.2,survey-dropdown,52,489449,0.0-52.0,fxd4zp5mxh,canonical training,CB+likert,,,,,,,,,,
33986,female,demo.3,survey-dropdown,52,489449,0.0-52.0,fxd4zp5mxh,canonical training,CB+likert,,,,,,,,,,
33986,12-24,demo.4,survey-dropdown,52,489449,0.0-52.0,fxd4zp5mxh,canonical training,CB+likert,,,,,,,,,,
4253,603e125f9225b4d452d4490b,ProlificID,survey-text,0,4255,0.0-0.0,kptzoz2mae,canonical training,CB+likert,,,,,,,,,,
6576,NA,instructions,instructions,1,10832,0.0-1.0,kptzoz2mae,canonical training,CB+likert,"[{""page_index"":0,""viewing_time"":6575}]",,,,,,,,,
11773,NA,,html-button-delay-response,2,22606,0.0-2.0,kptzoz2mae,canonical training,CB+likert,,0,teaching.1,teaching,The green circle,,,,,
6161,NA,,html-button-delay-response,3,29269,0.0-3.0,kptzoz2mae,canonical training,CB+likert,,0,teaching.2,teaching,The green circle,,,,,
3558,NA,,html-button-delay-response,4,33333,0.0-4.0,kptzoz2mae,canonical training,CB+likert,,0,teaching.3,teaching,The green circle,,,,,
3236,NA,,html-button-delay-response,5,37077,0.0-5.0,kptzoz2mae,canonical training,CB+likert,,0,teaching.4,teaching,The green circle,,,,,
7443,NA,,html-button-delay-response,6,45021,0.0-6.0,kptzoz2mae,canonical training,CB+likert,,0,teaching.5,teaching,The green circle,,,,,
13121,NA,,html-button-delay-response,7,58645,0.0-7.0,kptzoz2mae,canonical training,CB+likert,,0,teaching.6,teaching,The green circle,,,,,
2588,NA,break,html-button-response,8,61741,0.0-8.0,kptzoz2mae,canonical training,CB+likert,,0,,,,"<p style='text-align:center'>Now, let's see how <b>you</b> use <i>wug</i>!</p> <p style='text-align:center'> We will show you two animations. However, only one of them is visible, the other animation is hidden.</p>  <p style='text-align:center'>Your task is to decide whether the sentence you will read describes the visible animation or the hidden animation. You should choose the hidden scenario if you consider the visible one inappropriate. You will then be asked how confident you were while making your choice.</p>",,,,
14335,4,,survey-likert,9,76078,0.0-9.0,kptzoz2mae,canonical training,CB+likert,,,testing.2,testing,The green circle,,1,target,wugs.,AB
7215,6,,survey-likert,10,83805,0.0-10.0,kptzoz2mae,canonical training,CB+likert,,,testing.3,testing,The green circle,,1,CB,does not wug.,notAB
6545,5,,survey-likert,11,90853,0.0-11.0,kptzoz2mae,canonical training,CB+likert,,,testing.1,testing,The green circle,,1,target,does not wug.,AB
4439,5,,survey-likert,12,95797,0.0-12.0,kptzoz2mae,canonical training,CB+likert,,,testing.4,testing,The green circle,,1,CB,wugs.,notAB
5585,7,,survey-likert,13,101885,0.0-13.0,kptzoz2mae,canonical training,CB+likert,,,testing.5,testing,Every green circle,,1,target,wugs.,all_true_universal
4470,3,,survey-likert,14,106861,0.0-14.0,kptzoz2mae,canonical training,CB+likert,,,testing.6,testing,None of the green circles,,1,target,wug.,none_true_universal
8455,4,,survey-likert,15,115829,0.0-15.0,kptzoz2mae,canonical training,CB+likert,,,testing.25,testing,None of the green circles,,1,target,wug.,none_true_existential
6672,6,,survey-likert,16,123013,0.0-16.0,kptzoz2mae,canonical training,CB+likert,,,testing.19,testing,Every green circle,,1,CB,wugs.,all_true_no_projection
