rt,responses,questionId,trial_type,trial_index,time_elapsed,internal_node_id,subjectId,group,view_history,stimulus,button_pressed,id,type,shape,phrase,condition
5369,NA,,html-button-delay-response,25,192528,0.0-25.0,qo7dl6g50q,wug=red,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot1'></div><div class='dot2'></div><div class='dot3'></div><div class='wug4'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here animation!</button>,0,testing.16,testing,None of the green circles,wugs.,none_false
5779,NA,,html-button-delay-response,26,198813,0.0-26.0,qo7dl6g50q,wug=red,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1b'></div><div class='wug2b'></div><div class='dot3b'></div><div class='wug4b'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here animation!</button>,0,testing.17,testing,Every green circle,wugs.,all_false
3905,NA,,html-button-delay-response,27,203225,0.0-27.0,qo7dl6g50q,wug=red,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1a'></div><div class='wug2a'></div><div class='wug3a'></div><div class='wug4a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here animation!</button>,1,testing.15,testing,Every green circle,wugs.,all_true_no_projection
4671,NA,,html-button-delay-response,28,208402,0.0-28.0,qo7dl6g50q,wug=red,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot7'></div><div class='dot8'></div><div class='dot5'></div><div class='dot6'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here animation!</button>,1,testing.20,testing,None of the green circles,wugs.,none_true_universal
8998,NA,,html-button-delay-response,29,217905,0.0-29.0,qo7dl6g50q,wug=red,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot1a'></div><div class='dot2a'></div><div class='dot3a'></div><div class='dot4a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here animation!</button>,1,testing.18,testing,None of the green circles,wugs.,none_true_existential
4040,NA,,html-button-delay-response,30,222452,0.0-30.0,qo7dl6g50q,wug=red,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1b'></div><div class='wug2b'></div><div class='wug3a'></div><div class='wug4a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here animation!</button>,1,testing.14,testing,Every green circle,wugs.,all_true_universal
11513,"['wugging had to do with the red line', 'wugging had to do with the lower or upper half of the grey circle']",self_report,survey-multi-select,31,234485,0.0-31.0,qo7dl6g50q,wug=red,,,,,,,,
35452,none,demo.1,survey-dropdown,32,269965,0.0-32.0,qo7dl6g50q,wug=red,,,,,,,,
35452,none,demo.2,survey-dropdown,32,269965,0.0-32.0,qo7dl6g50q,wug=red,,,,,,,,
35452,female,demo.3,survey-dropdown,32,269965,0.0-32.0,qo7dl6g50q,wug=red,,,,,,,,
35452,12-24,demo.4,survey-dropdown,32,269965,0.0-32.0,qo7dl6g50q,wug=red,,,,,,,,
4467,584570f142041d0001259204,ProlificID,survey-text,0,4467,0.0-0.0,jlxbl73q86,wug=direction,,,,,,,,
1242,NA,instructions,instructions,1,5709,0.0-1.0,jlxbl73q86,wug=direction,"[{""page_index"":0,""viewing_time"":1242}]",,,,,,,
6975,NA,,html-button-delay-response,2,12685,0.0-2.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug4'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.4,teaching,The green circle,,
5598,NA,,html-button-delay-response,3,18785,0.0-3.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug3b'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.7,teaching,The green circle,,
6122,NA,,html-button-delay-response,4,25409,0.0-4.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug4b'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.8,teaching,The green circle,,
6049,NA,,html-button-delay-response,5,31959,0.0-5.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug2b'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.6,teaching,The green circle,,
2696,NA,,html-button-delay-response,6,35157,0.0-6.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.1,teaching,The green circle,,
2677,NA,,html-button-delay-response,7,38335,0.0-7.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug3'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.3,teaching,The green circle,,
2663,NA,,html-button-delay-response,8,41499,0.0-8.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug2'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.2,teaching,The green circle,,
2642,NA,,html-button-delay-response,9,44641,0.0-9.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1b'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.5,teaching,The green circle,,
2717,NA,break,html-button-response,10,47859,0.0-10.0,jlxbl73q86,wug=direction,,"<p style='text-align:center'>Now, let's see how <b>you</b> use <i>wug</i>! You will see animations and will be asked to make a decision.</p>",0,,,,,
4908,NA,,html-button-delay-response,11,52768,0.0-11.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug4b'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.4,testing,The green circle,wugs.,notAB
2677,NA,,html-button-delay-response,12,55946,0.0-12.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug2'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.2,testing,The green circle,wugs.,AB
3684,NA,,html-button-delay-response,13,60132,0.0-13.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.1,testing,The green circle,does not wug.,AB
2780,NA,,html-button-delay-response,14,63414,0.0-14.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug3b'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.3,testing,The green circle,does not wug.,notAB
8172,NA,,html-button-delay-response,15,72088,0.0-15.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot2a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.9,testing,The green circle,wugs.,notAnotB
2663,NA,,html-button-delay-response,16,75252,0.0-16.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot4a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.12,testing,The green circle,does not wug.,notAnotB
4123,NA,,html-button-delay-response,17,79879,0.0-17.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot1'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.7,testing,The green circle,wugs.,AnotB
4149,NA,,html-button-delay-response,18,84528,0.0-18.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot3a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.10,testing,The green circle,does not wug.,notAnotB
3735,NA,,html-button-delay-response,19,88764,0.0-19.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot3'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.6,testing,The green circle,does not wug.,AnotB
4222,NA,,html-button-delay-response,20,93488,0.0-20.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot2'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.5,testing,The green circle,wugs.,AnotB
9055,NA,,html-button-delay-response,21,103044,0.0-21.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot1a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.11,testing,The green circle,wugs.,notAnotB
2576,NA,,html-button-delay-response,22,106122,0.0-22.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot4'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.8,testing,The green circle,does not wug.,AnotB
6816,NA,,html-button-delay-response,23,113439,0.0-23.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot1a'></div><div class='dot2a'></div><div class='dot3b'></div><div class='dot4b'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.19,testing,None of the green circles,wugs.,none_true_no_projection
2826,NA,,html-button-delay-response,24,116766,0.0-24.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1b'></div><div class='wug2b'></div><div class='wug3b'></div><div class='wug4b'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.13,testing,Every green circle,wugs.,all_true_universal
6126,NA,,html-button-delay-response,25,123395,0.0-25.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1a'></div><div class='dot2a'></div><div class='wug3a'></div><div class='wug4a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.18,testing,None of the green circles,wugs.,none_true_existential
2805,NA,,html-button-delay-response,26,126702,0.0-26.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot7'></div><div class='dot8'></div><div class='dot5'></div><div class='dot6'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.20,testing,Every green circles,wugs.,all_true_no_projection
3140,NA,,html-button-delay-response,27,130345,0.0-27.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1b'></div><div class='wug2b'></div><div class='dot3b'></div><div class='wug4b'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.17,testing,Every green circle,wugs.,all_true_existential
3374,NA,,html-button-delay-response,28,134220,0.0-28.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1b'></div><div class='wug2b'></div><div class='wug3a'></div><div class='wug4a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.14,testing,Every green circle,wugs.,all_false
2702,NA,,html-button-delay-response,29,137424,0.0-29.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1a'></div><div class='wug2b'></div><div class='wug3a'></div><div class='wug4b'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.16,testing,None of the green circles,wugs.,none_false
3909,NA,,html-button-delay-response,30,141834,0.0-30.0,jlxbl73q86,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1a'></div><div class='wug2a'></div><div class='wug3a'></div><div class='wug4a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.15,testing,None of the green circles,wugs.,none_true_universal
4304,['wugging had to do with the direction of the movement'],self_report,survey-multi-select,31,146641,0.0-31.0,jlxbl73q86,wug=direction,,,,,,,,
13437,1ug,demo.1,survey-dropdown,32,160079,0.0-32.0,jlxbl73q86,wug=direction,,,,,,,,
13437,1g,demo.2,survey-dropdown,32,160079,0.0-32.0,jlxbl73q86,wug=direction,,,,,,,,
13437,male,demo.3,survey-dropdown,32,160079,0.0-32.0,jlxbl73q86,wug=direction,,,,,,,,
13437,12-24,demo.4,survey-dropdown,32,160079,0.0-32.0,jlxbl73q86,wug=direction,,,,,,,,
11328,5d345bba0627450017214956,ProlificID,survey-text,0,11331,0.0-0.0,aj18hdpnxp,control,,,,,,,,
7233,NA,instructions,instructions,1,18565,0.0-1.0,aj18hdpnxp,control,"[{""page_index"":0,""viewing_time"":7232}]",,,,,,,
20185,NA,,html-button-delay-response,2,38752,0.0-2.0,aj18hdpnxp,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug2'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.2,testing,The green circle,does not move from red upward.,AB
